sched_name,throughput_mbps
x7ti_OTAC_little_6big_8little_lavd_performance,29.844
x7ti_OTAC_little_6big_8little_lavd_performance,30.235
x7ti_OTAC_little_6big_8little_lavd_performance,31.503
x7ti_OTAC_little_6big_8little_lavd_performance,29.537
x7ti_2CATAC_3big_4little_bpfland_default,41.619
x7ti_2CATAC_3big_4little_bpfland_default,41.788
x7ti_2CATAC_3big_4little_bpfland_default,42.118
x7ti_2CATAC_3big_4little_bpfland_default,42.123
x7ti_2CATAC_3big_4little_bpfland_default,41.653
x7ti_2CATAC_3big_4little_bpfland_default,41.753
x7ti_2CATAC_3big_4little_bpfland_default,42.076
x7ti_2CATAC_3big_4little_bpfland_default,42.097
x7ti_2CATAC_3big_4little_bpfland_default,41.872
x7ti_2CATAC_3big_4little_bpfland_default,42.080
x7ti_2CATAC_6big_8little_bpfland_default,49.114
x7ti_2CATAC_6big_8little_bpfland_default,49.340
x7ti_2CATAC_6big_8little_bpfland_default,49.101
x7ti_2CATAC_6big_8little_bpfland_default,49.301
x7ti_2CATAC_6big_8little_bpfland_default,49.172
x7ti_2CATAC_6big_8little_bpfland_default,49.203
x7ti_2CATAC_6big_8little_bpfland_default,49.145
x7ti_2CATAC_6big_8little_bpfland_default,49.135
x7ti_2CATAC_6big_8little_bpfland_default,49.062
x7ti_2CATAC_6big_8little_bpfland_default,49.192
x7ti_FERTAC_3big_4little_bpfland_default,35.192
x7ti_FERTAC_3big_4little_bpfland_default,34.792
x7ti_FERTAC_3big_4little_bpfland_default,35.240
x7ti_FERTAC_3big_4little_bpfland_default,35.238
x7ti_FERTAC_3big_4little_bpfland_default,34.889
x7ti_FERTAC_3big_4little_bpfland_default,35.218
x7ti_FERTAC_3big_4little_bpfland_default,34.785
x7ti_FERTAC_3big_4little_bpfland_default,35.204
x7ti_FERTAC_3big_4little_bpfland_default,35.172
x7ti_FERTAC_3big_4little_bpfland_default,35.239
x7ti_FERTAC_6big_8little_bpfland_default,52.642
x7ti_FERTAC_6big_8little_bpfland_default,52.711
x7ti_FERTAC_6big_8little_bpfland_default,52.754
x7ti_FERTAC_6big_8little_bpfland_default,52.654
x7ti_FERTAC_6big_8little_bpfland_default,52.646
x7ti_FERTAC_6big_8little_bpfland_default,52.710
x7ti_FERTAC_6big_8little_bpfland_default,52.711
x7ti_FERTAC_6big_8little_bpfland_default,52.536
x7ti_FERTAC_6big_8little_bpfland_default,52.555
x7ti_FERTAC_6big_8little_bpfland_default,52.671
x7ti_HeRAD_3big_4little_bpfland_default,41.849
x7ti_HeRAD_3big_4little_bpfland_default,41.541
x7ti_HeRAD_3big_4little_bpfland_default,42.042
x7ti_HeRAD_3big_4little_bpfland_default,41.930
x7ti_HeRAD_3big_4little_bpfland_default,41.796
x7ti_HeRAD_3big_4little_bpfland_default,42.020
x7ti_HeRAD_3big_4little_bpfland_default,41.646
x7ti_HeRAD_3big_4little_bpfland_default,41.893
x7ti_HeRAD_3big_4little_bpfland_default,41.882
x7ti_HeRAD_3big_4little_bpfland_default,42.105
x7ti_HeRAD_6big_8little_bpfland_default,51.508
x7ti_HeRAD_6big_8little_bpfland_default,51.385
x7ti_HeRAD_6big_8little_bpfland_default,51.245
x7ti_HeRAD_6big_8little_bpfland_default,51.309
x7ti_HeRAD_6big_8little_bpfland_default,51.507
x7ti_HeRAD_6big_8little_bpfland_default,51.602
x7ti_HeRAD_6big_8little_bpfland_default,51.222
x7ti_HeRAD_6big_8little_bpfland_default,51.384
x7ti_HeRAD_6big_8little_bpfland_default,51.249
x7ti_HeRAD_6big_8little_bpfland_default,51.603
x7ti_OTAC_big_3big_4little_bpfland_default,16.887
x7ti_OTAC_big_3big_4little_bpfland_default,16.807
x7ti_OTAC_big_3big_4little_bpfland_default,16.969
x7ti_OTAC_big_3big_4little_bpfland_default,16.992
x7ti_OTAC_big_3big_4little_bpfland_default,16.800
x7ti_OTAC_big_3big_4little_bpfland_default,16.968
x7ti_OTAC_big_3big_4little_bpfland_default,16.988
x7ti_OTAC_big_3big_4little_bpfland_default,16.979
x7ti_OTAC_big_3big_4little_bpfland_default,16.967
x7ti_OTAC_big_3big_4little_bpfland_default,16.968
x7ti_OTAC_big_6big_8little_bpfland_default,35.339
x7ti_OTAC_big_6big_8little_bpfland_default,35.472
x7ti_OTAC_big_6big_8little_bpfland_default,35.466
x7ti_OTAC_big_6big_8little_bpfland_default,35.405
x7ti_OTAC_big_6big_8little_bpfland_default,35.330
x7ti_OTAC_big_6big_8little_bpfland_default,35.468
x7ti_OTAC_big_6big_8little_bpfland_default,35.505
x7ti_OTAC_big_6big_8little_bpfland_default,35.430
x7ti_OTAC_big_6big_8little_bpfland_default,35.112
x7ti_OTAC_big_6big_8little_bpfland_default,35.404
x7ti_OTAC_little_3big_4little_bpfland_default,24.658
x7ti_OTAC_little_3big_4little_bpfland_default,24.642
x7ti_OTAC_little_3big_4little_bpfland_default,24.601
